key	bgcolor	dx	dy	edgecolor	frame	play	player	player_num	team	x	y	z	player_has_ball	player_action	player_role
102	NA	-0.2334592597373495	1.2141286906702244	NA	102	Liverpool [4] - 0 Barcelona	0	NA	NA	101.81754399577727	15.826206847514747	0	FALSE	NA	NA
103	NA	-0.2211918241224802	1.1503306406049165	NA	103	Liverpool [4] - 0 Barcelona	0	NA	NA	101.59635217165479	16.97653748811966	0	FALSE	NA	NA
104	NA	-0.2095689976644459	1.0898849462028573	NA	104	Liverpool [4] - 0 Barcelona	0	NA	NA	101.38678317399032	18.06642243432252	0	FALSE	NA	NA
105	NA	-0.19855690849474372	1.03261545335779	NA	105	Liverpool [4] - 0 Barcelona	0	NA	NA	101.18822626549559	19.099037887680314	0	FALSE	NA	NA
106	NA	-0.18812346458857576	0.9783552642214869	NA	106	Liverpool [4] - 0 Barcelona	0	NA	NA	101.00010280090702	20.0773931519018	0	FALSE	NA	NA
107	NA	-0.178238260240376	0.92694625082109	NA	107	Liverpool [4] - 0 Barcelona	0	NA	NA	100.82186454066664	21.004339402722884	0	FALSE	NA	NA
108	NA	-0.16887248745389602	0.8782385942339161	NA	108	Liverpool [4] - 0 Barcelona	0	NA	NA	100.65299205321273	21.8825779969568	0	FALSE	NA	NA
109	NA	-0.1599988519883601	0.8320903479773321	NA	109	Liverpool [4] - 0 Barcelona	0	NA	NA	100.49299320122437	22.71466834493414	0	FALSE	NA	NA
110	NA	-0.15159149381622483	0.7883670243403214	NA	110	Liverpool [4] - 0 Barcelona	0	NA	NA	100.34140170740815	23.503035369274457	0	FALSE	NA	NA
111	NA	-0.1436259117602924	0.746941202452374	NA	111	Liverpool [4] - 0 Barcelona	0	NA	NA	100.19777579564786	24.249976571726833	0	FALSE	NA	NA
112	NA	-0.13607889209132168	0.7076921569466651	NA	112	Liverpool [4] - 0 Barcelona	0	NA	NA	100.06169690355654	24.957668728673497	0	FALSE	NA	NA
113	NA	-0.1289284408770544	0.6705055061355092	NA	113	Liverpool [4] - 0 Barcelona	0	NA	NA	99.93276846267949	25.62817423480901	0	FALSE	NA	NA
114	NA	-0.1221537198865002	0.6352728786733388	NA	114	Liverpool [4] - 0 Barcelona	0	NA	NA	99.81061474279299	26.263447113482343	0	FALSE	NA	NA
115	NA	-0.1157349858619392	0.6018915977348488	NA	115	Liverpool [4] - 0 Barcelona	0	NA	NA	99.69487975693103	26.8653387112172	0	FALSE	NA	NA
116	NA	-0.10965353298214381	0.5702643817887099	NA	116	Liverpool [4] - 0 Barcelona	0	NA	NA	99.58522622394888	27.4356030930059	0	FALSE	NA	NA
117	NA	-0.10389163834872536	0.5402990610946256	NA	117	Liverpool [4] - 0 Barcelona	0	NA	NA	99.48133458560018	27.975902154100527	0	FALSE	NA	NA
118	NA	-0.09843251033728849	0.5119083090970352	NA	118	Liverpool [4] - 0 Barcelona	0	NA	NA	99.38290207526289	28.48781046319757	0	FALSE	NA	NA
119	NA	-0.09326023966217092	0.48500938793356824	NA	119	Liverpool [4] - 0 Barcelona	0	NA	NA	99.2896418356007	28.972819851131135	0	FALSE	NA	NA
120	NA	-0.08835975301296031	0.45952390731580095	NA	120	Liverpool [4] - 0 Barcelona	0	NA	NA	99.20128208258777	29.432343758446933	0	FALSE	NA	NA
121	NA	1.3533640884161082	1.1820025257813112	NA	121	Liverpool [4] - 0 Barcelona	0	NA	NA	100.55464617100387	30.61434628422824	0	FALSE	NA	NA
122	NA	1.1635283062716186	1.0162035542413825	NA	122	Liverpool [4] - 0 Barcelona	0	NA	NA	101.71817447727548	31.63054983846963	0	FALSE	NA	NA
123	NA	1.0003207053319314	0.8736611311132563	NA	123	Liverpool [4] - 0 Barcelona	0	NA	NA	102.7184951826074	32.504210969582886	0	FALSE	NA	NA
124	NA	0.8600061623960005	0.7511130706366316	NA	124	Liverpool [4] - 0 Barcelona	0	NA	NA	103.57850134500342	33.25532404021951	0	FALSE	NA	NA
125	NA	0.7393734783423096	0.6457547724050416	NA	125	Liverpool [4] - 0 Barcelona	0	NA	NA	104.31787482334573	33.90107881262455	0	FALSE	NA	NA
126	NA	0.635661887529902	0.5551750360707518	NA	126	Liverpool [4] - 0 Barcelona	0	NA	NA	104.95353671087564	34.456253848695304	0	FALSE	NA	NA
127	NA	0.5464978756933667	0.4773008792923355	NA	127	Liverpool [4] - 0 Barcelona	0	NA	NA	105.50003458656897	34.93355472798765	0	FALSE	NA	NA
128	NA	0.4698408603635482	0.410350096044678	NA	128	Liverpool [4] - 0 Barcelona	0	NA	NA	105.96987544693255	35.34390482403232	0	FALSE	NA	NA
129	NA	0.40393649067175574	0.3527904695535688	NA	129	Liverpool [4] - 0 Barcelona	0	NA	NA	106.3738119376043	35.6966952935859	0	FALSE	NA	NA
130	NA	0.34727649776984976	0.3033047064141132	NA	130	Liverpool [4] - 0 Barcelona	0	NA	NA	106.72108843537417	36.00000000000001	0	FALSE	NA	NA
131	NA	0	0	NA	131	Liverpool [4] - 0 Barcelona	0	NA	NA	106.72108843537417	36.00000000000001	0	FALSE	NA	NA
